(written by ASE)

69 atoms
3 atom types

0.0      7.4009999999999998  xlo xhi
0.0        6.40945401340863  ylo yhi
0.0      40.329638543820927  zlo zhi
    -3.7004999999999999                       0                       0  xy xz yz

Masses

1      12.010999996910238 # C
2      28.084999992775295 # Si
3      6.9399999982147245 # Li

Atoms # charge

     1   1   0.0                       0                       0      20.029638543820926
     2   1   0.0                  1.2335     0.71216155704540329      20.029638543820926
     3   1   0.0                 -1.2335        2.13648467113621      20.029638543820926
     4   1   0.0                       0      2.8486462281816132      20.029638543820926
     5   1   0.0     -2.4670000000000001        4.27296934227242      20.029638543820926
     6   1   0.0                 -1.2335      4.9851308993178236      20.029638543820926
     7   1   0.0      2.4670000000000001                       0      20.029638543820926
     8   1   0.0      3.7004999999999999     0.71216155704540329      20.029638543820926
     9   1   0.0                  1.2335        2.13648467113621      20.029638543820926
    10   1   0.0                       0        4.27296934227242      20.029638543820926
    11   1   0.0                  1.2335      4.9851308993178236      20.029638543820926
    12   1   0.0      4.9340000000000002                       0      20.029638543820926
    13   1   0.0      6.1675000000000004     0.71216155704540329      20.029638543820926
    14   1   0.0      3.7004999999999999        2.13648467113621      20.029638543820926
    15   1   0.0      4.9340000000000002      2.8486462281816132      20.029638543820926
    16   1   0.0      2.4670000000000001        4.27296934227242      20.029638543820926
    17   1   0.0      3.7004999999999999      4.9851308993178236      20.029638543820926
    18   2   0.0                       0                       0                       0
    19   2   0.0      3.7004999999999999                       0      2.3516919839766413
    20   2   0.0      3.7005000000000003      2.1364846711362091      3.1355893119688565
    21   2   0.0      3.7005000000000003      2.1364846711362095      5.4872812959454986
    22   2   0.0      1.8502500000000002      1.0682423355681039       6.271178623937713
    23   2   0.0      1.8502499999999986      1.0682423355681039      8.6228706079143542
    24   2   0.0      5.5507499999999999      3.2047270067043137      9.4067679359065703
    25   2   0.0      3.7004999999999986                       0      11.758459919883212
    26   2   0.0      3.7005000000000003      2.1364846711362078      12.542357247875426
    27   2   0.0      3.7004999999999995      2.1364846711362087      14.894049231852067
    28   2   0.0       1.850249999999998      1.0682423355681026      15.677946559844283
    29   2   0.0      1.8502499999999984      1.0682423355681032      18.029638543820926
    30   2   0.0      1.8502500000000004      3.2047270067043145                       0
    31   2   0.0      5.5507499999999999      3.2047270067043145      2.3516919839766413
    32   2   0.0      5.5507500000000007      5.3412116778405236      3.1355893119688565
    33   2   0.0      5.5507499999999999      5.3412116778405245      5.4872812959454986
    34   2   0.0      3.7005000000000003      4.2729693422724182       6.271178623937713
    35   2   0.0       3.700499999999999      4.2729693422724182      8.6228706079143542
    36   2   0.0      7.4010000000000007      6.4094540134086282      9.4067679359065703
    37   2   0.0       5.550749999999999      3.2047270067043145      11.758459919883212
    38   2   0.0      5.5507500000000007      5.3412116778405228      12.542357247875426
    39   2   0.0      5.5507499999999999      5.3412116778405228      14.894049231852067
    40   2   0.0      3.7004999999999981      4.2729693422724164      15.677946559844283
    41   2   0.0       3.700499999999999      4.2729693422724182      18.029638543820926
    42   2   0.0      3.7004999999999999                       0                       0
    43   2   0.0      7.4009999999999998                       0      2.3516919839766413
    44   2   0.0      7.4009999999999998      2.1364846711362091      3.1355893119688565
    45   2   0.0      7.4009999999999998      2.1364846711362095      5.4872812959454986
    46   2   0.0      5.5507499999999999      1.0682423355681039       6.271178623937713
    47   2   0.0      5.5507499999999981      1.0682423355681039      8.6228706079143542
    48   2   0.0      9.2512499999999989      3.2047270067043137      9.4067679359065703
    49   2   0.0      7.4009999999999989                       0      11.758459919883212
    50   2   0.0      7.4009999999999998      2.1364846711362078      12.542357247875426
    51   2   0.0      7.4009999999999989      2.1364846711362087      14.894049231852067
    52   2   0.0      5.5507499999999972      1.0682423355681026      15.677946559844283
    53   2   0.0      5.5507499999999981      1.0682423355681032      18.029638543820926
    54   2   0.0      5.5507500000000007      3.2047270067043145                       0
    55   2   0.0      9.2512499999999989      3.2047270067043145      2.3516919839766413
    56   2   0.0      9.2512500000000006      5.3412116778405236      3.1355893119688565
    57   2   0.0      9.2512499999999989      5.3412116778405245      5.4872812959454986
    58   2   0.0      7.4010000000000007      4.2729693422724182       6.271178623937713
    59   2   0.0      7.4009999999999998      4.2729693422724182      8.6228706079143542
    60   2   0.0                 11.1015      6.4094540134086282      9.4067679359065703
    61   2   0.0      9.2512499999999971      3.2047270067043145      11.758459919883212
    62   2   0.0      9.2512500000000006      5.3412116778405228      12.542357247875426
    63   2   0.0      9.2512499999999989      5.3412116778405228      14.894049231852067
    64   2   0.0      7.4009999999999989      4.2729693422724164      15.677946559844283
    65   2   0.0      7.4009999999999998      4.2729693422724182      18.029638543820926
    66   3   0.0     0.92512499999999998      1.6023635033521575      22.329638543820927
    67   3   0.0    -0.92512499999999998      4.8070905100564723      22.329638543820927
    68   3   0.0      4.6256249999999994      1.6023635033521575      22.329638543820927
    69   3   0.0      2.7753749999999999      4.8070905100564723      22.329638543820927
