# MSD for model_b_1200K from trajectories/model_b_ramp_1200K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
1.950000,299.320708,297.552374,1.768334,323,4
1.975000,305.786144,304.031054,1.755090,322,4
2.000000,312.316450,310.569424,1.747026,321,4
2.025000,318.908460,317.158452,1.750008,320,4
2.050000,325.537883,323.773551,1.764333,319,4
2.075000,332.197784,330.409867,1.787917,318,4
2.100000,338.896638,337.080963,1.815674,317,4
2.125000,345.636171,343.793896,1.842275,316,4
2.150000,352.410667,350.550993,1.859674,315,4
2.175000,359.213006,357.354510,1.858495,314,4
2.200000,366.056106,364.217233,1.838873,313,4
2.225000,372.941961,371.138454,1.803507,312,4
2.250000,379.876005,378.114784,1.761221,311,4
2.275000,386.867924,385.141873,1.726051,310,4
2.300000,393.910061,392.206613,1.703448,309,4
2.325000,401.012283,399.314289,1.697993,308,4
2.350000,408.182048,406.474100,1.707949,307,4
2.375000,415.423464,413.692648,1.730816,306,4
2.400000,422.732974,420.971581,1.761393,305,4
2.425000,430.109098,428.318674,1.790424,304,4
2.450000,437.548538,435.740480,1.808058,303,4
2.475000,445.059267,443.248066,1.811201,302,4
2.500000,452.655929,450.852648,1.803282,301,4
2.525000,460.335252,458.549825,1.785427,300,4
2.550000,468.068226,466.310854,1.757371,299,4
2.575000,475.844325,474.123340,1.720984,298,4
2.600000,483.676102,481.992041,1.684061,297,4
2.625000,491.571423,489.915332,1.656091,296,4
2.650000,499.549445,497.910004,1.639441,295,4
2.675000,507.590157,505.952995,1.637162,294,4
2.700000,515.666583,514.018493,1.648090,293,4
2.725000,523.788150,522.125350,1.662800,292,4
2.750000,531.938631,530.266110,1.672521,291,4
2.775000,540.095510,538.416592,1.678918,290,4
2.800000,548.264426,546.583003,1.681422,289,4
2.825000,556.456800,554.775898,1.680902,288,4
2.850000,564.686604,563.006534,1.680070,287,4
2.875000,572.947546,571.265386,1.682160,286,4
2.900000,581.221985,579.533649,1.688335,285,4
2.925000,589.505417,587.809788,1.695629,284,4
2.950000,597.780160,596.082402,1.697758,283,4
2.975000,606.037509,604.342014,1.695495,282,4
3.000000,614.281542,612.597331,1.684210,281,4
3.025000,622.513095,620.851706,1.661389,280,4
3.050000,630.721625,629.087628,1.633997,279,4
3.075000,638.916566,637.307734,1.608832,278,4
3.100000,647.126280,645.538148,1.588131,277,4
3.125000,655.349461,653.774231,1.575230,276,4
3.150000,663.614144,662.040633,1.573512,275,4
3.175000,671.907175,670.328569,1.578606,274,4
3.200000,680.205466,678.608152,1.597314,273,4
3.225000,688.526596,686.897548,1.629048,272,4
3.250000,696.858408,695.192229,1.666179,271,4
3.275000,705.197913,703.497015,1.700898,270,4
3.300000,713.538552,711.817357,1.721195,269,4
3.325000,721.856934,720.137377,1.719558,268,4
3.350000,730.116785,728.420457,1.696328,267,4
3.375000,738.304391,736.645377,1.659014,266,4
3.400000,746.415974,744.802037,1.613937,265,4
3.425000,754.479331,752.909037,1.570294,264,4
3.450000,762.522090,760.980473,1.541617,263,4
3.475000,770.556534,769.021586,1.534948,262,4
3.500000,778.575966,777.027179,1.548787,261,4
3.525000,786.578579,784.998002,1.580577,260,4
3.550000,794.561459,792.934326,1.627132,259,4
3.575000,802.501117,800.819746,1.681371,258,4
3.600000,810.375055,808.644777,1.730278,257,4
3.625000,818.168305,816.405284,1.763021,256,4
3.650000,825.894520,824.119497,1.775023,255,4
3.675000,833.546314,831.774550,1.771764,254,4
3.700000,841.133804,839.374350,1.759455,253,4
3.725000,848.694243,846.956093,1.738149,252,4
3.750000,856.210811,854.501360,1.709451,251,4
3.775000,863.639007,861.960777,1.678230,250,4
3.800000,871.000300,869.354701,1.645600,249,4
3.825000,878.302730,876.685629,1.617101,248,4
3.850000,885.538631,883.942822,1.595809,247,4
3.875000,892.707921,891.120017,1.587904,246,4
3.900000,899.810124,898.214604,1.595519,245,4
3.925000,906.825567,905.214238,1.611329,244,4
3.950000,913.767640,912.136859,1.630782,243,4
3.975000,920.651839,918.998361,1.653477,242,4
4.000000,927.493243,925.813520,1.679723,241,4
4.025000,934.262357,932.561041,1.701315,240,4
4.050000,940.927421,939.218197,1.709224,239,4
4.075000,947.516679,945.815641,1.701039,238,4
4.100000,954.045704,952.366745,1.678959,237,4
4.125000,960.525544,958.876669,1.648875,236,4
4.150000,966.973558,965.351577,1.621981,235,4
4.175000,973.398259,971.789317,1.608941,234,4
4.200000,979.828928,978.209161,1.619767,233,4
4.225000,986.265665,984.608643,1.657022,232,4
4.250000,992.709181,990.993445,1.715736,231,4
4.275000,999.166297,997.380730,1.785567,230,4
4.300000,1005.601089,1003.751314,1.849774,229,4
4.325000,1011.993756,1010.097856,1.895900,228,4
4.350000,1018.331134,1016.414327,1.916807,227,4
4.375000,1024.612914,1022.699070,1.913844,226,4
4.400000,1030.829040,1028.938883,1.890157,225,4
4.425000,1036.963064,1035.104267,1.858797,224,4
4.450000,1043.020200,1041.197576,1.822624,223,4
4.475000,1049.043709,1047.262279,1.781429,222,4
4.500000,1055.079347,1053.331417,1.747930,221,4
4.525000,1061.116493,1059.391501,1.724991,220,4
4.550000,1067.108761,1065.400009,1.708752,219,4
4.575000,1073.062531,1071.362805,1.699726,218,4
4.600000,1079.006311,1077.314281,1.692030,217,4
4.625000,1084.936930,1083.248162,1.688768,216,4
4.650000,1090.832309,1089.140137,1.692172,215,4
4.675000,1096.700843,1095.003829,1.697014,214,4
4.700000,1102.584834,1100.882220,1.702614,213,4
4.725000,1108.451173,1106.750767,1.700405,212,4
4.750000,1114.238302,1112.552332,1.685969,211,4
4.775000,1119.933787,1118.265917,1.667871,210,4
4.800000,1125.541389,1123.886902,1.654487,209,4
4.825000,1131.058259,1129.415831,1.642428,208,4
4.850000,1136.506326,1134.870738,1.635588,207,4
4.875000,1141.849167,1140.217179,1.631988,206,4
4.900000,1147.102204,1145.470489,1.631716,205,4
4.925000,1152.277109,1150.639929,1.637180,204,4
4.950000,1157.334358,1155.693350,1.641008,203,4
4.975000,1162.321055,1160.673994,1.647061,202,4
5.000000,1167.291818,1165.635812,1.656005,201,4
5.025000,1172.201516,1170.535883,1.665634,200,4
5.050000,1177.052694,1175.369626,1.683068,199,4
5.075000,1181.816204,1180.119071,1.697133,198,4
5.100000,1186.499683,1184.795565,1.704118,197,4
5.125000,1191.127551,1189.422548,1.705003,196,4
5.150000,1195.669584,1193.979521,1.690063,195,4
5.175000,1200.173828,1198.517967,1.655862,194,4
5.200000,1204.668135,1203.062809,1.605326,193,4
5.225000,1209.179021,1207.629143,1.549878,192,4
5.250000,1213.779333,1212.266510,1.512823,191,4
5.275000,1218.455656,1216.960030,1.495626,190,4
5.300000,1223.204585,1221.707936,1.496649,189,4
5.325000,1228.045065,1226.528476,1.516589,188,4
5.350000,1232.945752,1231.405134,1.540618,187,4
5.375000,1237.909862,1236.345164,1.564698,186,4
5.400000,1242.956575,1241.367957,1.588618,185,4
5.425000,1248.068738,1246.467093,1.601645,184,4
5.450000,1253.270355,1251.658503,1.611852,183,4
5.475000,1258.558288,1256.938602,1.619686,182,4
5.500000,1263.911827,1262.292411,1.619416,181,4
5.525000,1269.337157,1267.719993,1.617163,180,4
5.550000,1274.830031,1273.223991,1.606040,179,4
5.575000,1280.366645,1278.787525,1.579119,178,4
5.600000,1285.954152,1284.409030,1.545122,177,4
5.625000,1291.565245,1290.061598,1.503648,176,4
5.650000,1297.208059,1295.754354,1.453705,175,4
5.675000,1302.929748,1301.524987,1.404761,174,4
5.700000,1308.739824,1307.377354,1.362469,173,4
5.725000,1314.677767,1313.348772,1.328995,172,4
5.750000,1320.748403,1319.444906,1.303497,171,4
5.775000,1326.923681,1325.635243,1.288438,170,4
5.800000,1333.161353,1331.879331,1.282022,169,4
5.825000,1339.447844,1338.164097,1.283747,168,4
5.850000,1345.811517,1344.515880,1.295637,167,4
5.875000,1352.258259,1350.930986,1.327273,166,4
5.900000,1358.814059,1357.431805,1.382254,165,4
5.925000,1365.434115,1363.979448,1.454667,164,4
5.950000,1372.084809,1370.547139,1.537670,163,4
5.975000,1378.774895,1377.159732,1.615164,162,4
6.000000,1385.543118,1383.873724,1.669394,161,4
6.025000,1392.376559,1390.685076,1.691483,160,4
6.050000,1399.256769,1397.583938,1.672831,159,4
6.075000,1406.189381,1404.568834,1.620547,158,4
6.100000,1413.152567,1411.597895,1.554672,157,4
6.125000,1420.173473,1418.683436,1.490037,156,4
6.150000,1427.305044,1425.862910,1.442134,155,4
6.175000,1434.506437,1433.086298,1.420138,154,4
6.200000,1441.740673,1440.310882,1.429792,153,4
6.225000,1449.046169,1447.578264,1.467905,152,4
6.250000,1456.443532,1454.913353,1.530180,151,4
6.275000,1463.879424,1462.272704,1.606720,150,4
6.300000,1471.329269,1469.648078,1.681191,149,4
6.325000,1478.734683,1476.994891,1.739792,148,4
6.350000,1486.096451,1484.322071,1.774380,147,4
6.375000,1493.462586,1491.684030,1.778556,146,4
6.400000,1500.872592,1499.117720,1.754872,145,4
6.425000,1508.345796,1506.640733,1.705063,144,4
6.450000,1515.952222,1514.318129,1.634093,143,4
6.475000,1523.665983,1522.104799,1.561184,142,4
6.500000,1531.418729,1529.920206,1.498523,141,4
6.525000,1539.207730,1537.749619,1.458112,140,4
6.550000,1547.036332,1545.585142,1.451191,139,4
6.575000,1554.917079,1553.439749,1.477330,138,4
6.600000,1562.829188,1561.302995,1.526193,137,4
6.625000,1570.800810,1569.217201,1.583609,136,4
6.650000,1578.873044,1577.228629,1.644415,135,4
6.675000,1587.037442,1585.334579,1.702863,134,4
6.700000,1595.358334,1593.611830,1.746504,133,4
6.725000,1603.828768,1602.053649,1.775119,132,4
6.750000,1612.452682,1610.671560,1.781121,131,4
6.775000,1621.285894,1619.528877,1.757017,130,4
6.800000,1630.247414,1628.541757,1.705657,129,4
6.825000,1639.291669,1637.653762,1.637907,128,4
6.850000,1648.445182,1646.869923,1.575259,127,4
6.875000,1657.736485,1656.202095,1.534390,126,4
6.900000,1667.137419,1665.610151,1.527268,125,4
6.925000,1676.647151,1675.101857,1.545294,124,4
6.950000,1686.266697,1684.689222,1.577475,123,4
6.975000,1695.894665,1694.292584,1.602082,122,4
7.000000,1705.514277,1703.902033,1.612244,121,4
7.025000,1715.096101,1713.485346,1.610756,120,4
7.050000,1724.650955,1723.046445,1.604510,119,4
7.075000,1734.234109,1732.635490,1.598620,118,4
7.100000,1743.828330,1742.225595,1.602735,117,4
7.125000,1753.450813,1751.828026,1.622787,116,4
7.150000,1763.119766,1761.473380,1.646386,115,4
7.175000,1772.844096,1771.170007,1.674089,114,4
7.200000,1782.640044,1780.948710,1.691333,113,4
7.225000,1792.563485,1790.869159,1.694326,112,4
7.250000,1802.596155,1800.916490,1.679665,111,4
7.275000,1812.717580,1811.069010,1.648571,110,4
7.300000,1822.888282,1821.283821,1.604461,109,4
7.325000,1833.065202,1831.512454,1.552749,108,4
7.350000,1843.261579,1841.768503,1.493076,107,4
7.375000,1853.519910,1852.076268,1.443641,106,4
7.400000,1863.912272,1862.504884,1.407388,105,4
7.425000,1874.486238,1873.110244,1.375994,104,4
7.450000,1885.231566,1883.878035,1.353531,103,4
7.475000,1896.063931,1894.719325,1.344606,102,4
7.500000,1907.037400,1905.685391,1.352009,101,4
7.525000,1918.154632,1916.781139,1.373492,100,4
7.550000,1929.423841,1928.017925,1.405916,99,4
7.575000,1940.841319,1939.399858,1.441460,98,4
7.600000,1952.383914,1950.908621,1.475293,97,4
7.625000,1964.010015,1962.506367,1.503648,96,4
7.650000,1975.685311,1974.170508,1.514803,95,4
7.675000,1987.515576,1986.015692,1.499884,94,4
7.700000,1999.488404,1998.026620,1.461784,93,4
7.725000,2011.609042,2010.198404,1.410638,92,4
7.750000,2023.750371,2022.393848,1.356523,91,4
7.775000,2035.996691,2034.681102,1.315589,90,4
7.800000,2048.357297,2047.068784,1.288513,89,4
7.825000,2060.754048,2059.473238,1.280810,88,4
7.850000,2073.170458,2071.885851,1.284607,87,4
7.875000,2085.615162,2084.313957,1.301206,86,4
7.900000,2098.242206,2096.898841,1.343365,85,4
7.925000,2111.194838,2109.785881,1.408957,84,4
7.950000,2124.499156,2123.018314,1.480842,83,4
7.975000,2138.105292,2136.559720,1.545571,82,4
8.000000,2151.898090,2150.290782,1.607307,81,4
8.025000,2165.746059,2164.092876,1.653183,80,4
8.050000,2179.718009,2178.054256,1.663753,79,4
8.075000,2193.920012,2192.272860,1.647152,78,4
8.100000,2208.399150,2206.786838,1.612313,77,4
8.125000,2223.163761,2221.602959,1.560802,76,4
8.150000,2238.054021,2236.555343,1.498678,75,4
8.175000,2252.984420,2251.553560,1.430860,74,4
8.200000,2267.966615,2266.588189,1.378426,73,4
8.225000,2282.996542,2281.657897,1.338646,72,4
8.250000,2298.049885,2296.747216,1.302669,71,4
8.275000,2313.288790,2312.005402,1.283389,70,4
8.300000,2328.866037,2327.576128,1.289909,69,4
8.325000,2344.753544,2343.433679,1.319864,68,4
8.350000,2360.992471,2359.631248,1.361223,67,4
8.375000,2377.553913,2376.150648,1.403265,66,4
8.400000,2394.314557,2392.886108,1.428449,65,4
8.425000,2411.071171,2409.658665,1.412506,64,4
8.450000,2427.797544,2426.441613,1.355930,63,4
8.475000,2444.838019,2443.549837,1.288181,62,4
8.500000,2462.246917,2461.011815,1.235102,61,4
8.525000,2479.929641,2478.721830,1.207810,60,4
8.550000,2498.064288,2496.857236,1.207052,59,4
8.575000,2516.684936,2515.459081,1.225855,58,4
8.600000,2535.738859,2534.480587,1.258272,57,4
8.625000,2555.143322,2553.854338,1.288984,56,4
8.650000,2574.817018,2573.506680,1.310338,55,4
8.675000,2594.575883,2593.262232,1.313650,54,4
8.700000,2614.496398,2613.199824,1.296574,53,4
8.725000,2634.693392,2633.417618,1.275774,52,4
8.750000,2654.945753,2653.692236,1.253516,51,4
8.775000,2675.045962,2673.818765,1.227197,50,4
8.800000,2694.923870,2693.711408,1.212462,49,4
8.825000,2714.877584,2713.666253,1.211330,48,4
8.850000,2734.864753,2733.645357,1.219396,47,4
8.875000,2754.903346,2753.669395,1.233951,46,4
8.900000,2775.245747,2773.989834,1.255913,45,4
8.925000,2795.944666,2794.668590,1.276076,44,4
8.950000,2816.906018,2815.618840,1.287178,43,4
8.975000,2838.097840,2836.820190,1.277650,42,4
9.000000,2859.502994,2858.231675,1.271319,41,4
9.025000,2881.231692,2879.947710,1.283982,40,4
9.050000,2903.206580,2901.886827,1.319753,39,4
9.075000,2925.627447,2924.247293,1.380154,38,4
9.100000,2948.350980,2946.903113,1.447867,37,4
9.125000,2971.148129,2969.645386,1.502742,36,4
9.150000,2993.879412,2992.346295,1.533118,35,4
9.175000,3016.783127,3015.271792,1.511335,34,4
9.200000,3040.117081,3038.671516,1.445566,33,4
9.225000,3063.786943,3062.412928,1.374015,32,4
9.250000,3087.440280,3086.131135,1.309145,31,4
9.275000,3111.146758,3109.884750,1.262008,30,4
9.300000,3134.901038,3133.644351,1.256686,29,4
9.325000,3158.507628,3157.190274,1.317354,28,4
9.350000,3182.253456,3180.835110,1.418345,27,4
9.375000,3206.354770,3204.822341,1.532430,26,4
9.400000,3230.414679,3228.765742,1.648937,25,4
9.425000,3254.190044,3252.440312,1.749732,24,4
9.450000,3277.528434,3275.699642,1.828792,23,4
9.475000,3300.666714,3298.779563,1.887151,22,4
9.500000,3323.210667,3321.313546,1.897121,21,4
9.525000,3345.408075,3343.547743,1.860332,20,4
9.550000,3367.629548,3365.831076,1.798472,19,4
9.575000,3389.831089,3388.090205,1.740885,18,4
9.600000,3411.500193,3409.799183,1.701010,17,4
9.625000,3432.483104,3430.803027,1.680076,16,4
9.650000,3453.648329,3451.945715,1.702614,15,4
9.675000,3475.753851,3473.933294,1.820556,14,4
9.700000,3498.753608,3496.725688,2.027921,13,4
9.725000,3522.032090,3519.776684,2.255406,12,4
9.750000,3545.610037,3543.182743,2.427294,11,4
9.775000,3568.489965,3566.027673,2.462292,10,4
9.800000,3591.107497,3588.722034,2.385463,9,4
9.825000,3612.117598,3609.940162,2.177436,8,4
9.850000,3631.756141,3629.845062,1.911079,7,4
9.875000,3650.474507,3648.913874,1.560632,6,4
9.900000,3669.302577,3668.084581,1.217996,5,4
9.925000,3686.017448,3685.067489,0.949959,4,4
9.950000,3701.067393,3700.209869,0.857524,3,4
9.975000,3713.885501,3712.879872,1.005630,2,4
10.000000,3720.609400,3719.656532,0.952868,1,4
