# MSD for model_b_300K from trajectories/model_b_ramp_300K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
2.225000,14.248288,13.917496,0.330792,312,4
2.250000,14.398275,14.060838,0.337437,311,4
2.275000,14.554205,14.217388,0.336817,310,4
2.300000,14.713649,14.384404,0.329245,309,4
2.325000,14.879405,14.560148,0.319257,308,4
2.350000,15.053429,14.741020,0.312409,307,4
2.375000,15.236467,14.923491,0.312976,306,4
2.400000,15.429015,15.107772,0.321243,305,4
2.425000,15.624322,15.291531,0.332791,304,4
2.450000,15.816565,15.475406,0.341159,303,4
2.475000,16.001892,15.659653,0.342239,302,4
2.500000,16.177729,15.842551,0.335178,301,4
2.525000,16.349325,16.026763,0.322562,300,4
2.550000,16.524599,16.213979,0.310620,299,4
2.575000,16.711552,16.406327,0.305226,298,4
2.600000,16.912648,16.603668,0.308980,297,4
2.625000,17.120428,16.800509,0.319919,296,4
2.650000,17.330747,16.998362,0.332385,295,4
2.675000,17.538102,17.198586,0.339516,294,4
2.700000,17.730418,17.393364,0.337054,293,4
2.725000,17.905731,17.580095,0.325636,292,4
2.750000,18.071044,17.759846,0.311198,291,4
2.775000,18.240098,17.938356,0.301742,290,4
2.800000,18.422255,18.120025,0.302230,289,4
2.825000,18.617727,18.305318,0.312409,288,4
2.850000,18.819980,18.493018,0.326962,287,4
2.875000,19.017070,18.678500,0.338570,286,4
2.900000,19.200966,18.859412,0.341554,285,4
2.925000,19.370266,19.035887,0.334378,284,4
2.950000,19.528722,19.209897,0.318825,283,4
2.975000,19.681849,19.380918,0.300931,282,4
3.000000,19.836816,19.547396,0.289420,281,4
3.025000,20.002201,19.712281,0.289921,280,4
3.050000,20.179347,19.877362,0.301985,279,4
3.075000,20.362357,20.042729,0.319628,278,4
3.100000,20.544606,20.209836,0.334770,277,4
3.125000,20.715925,20.374981,0.340945,276,4
3.150000,20.867721,20.531652,0.336069,275,4
3.175000,21.002752,20.680121,0.322631,274,4
3.200000,21.128720,20.822054,0.306666,273,4
3.225000,21.249429,20.953779,0.295650,272,4
3.250000,21.364580,21.070247,0.294333,271,4
3.275000,21.472425,21.171092,0.301333,270,4
3.300000,21.570053,21.258597,0.311457,269,4
3.325000,21.654703,21.336451,0.318252,268,4
3.350000,21.726558,21.408890,0.317669,267,4
3.375000,21.784252,21.474892,0.309359,266,4
3.400000,21.833344,21.535841,0.297503,265,4
3.425000,21.876118,21.588115,0.288003,264,4
3.450000,21.914126,21.628586,0.285541,263,4
3.475000,21.950048,21.658674,0.291374,262,4
3.500000,21.982815,21.680685,0.302130,261,4
3.525000,22.006287,21.694190,0.312097,260,4
3.550000,22.015876,21.699483,0.316392,259,4
3.575000,22.011221,21.699504,0.311717,258,4
3.600000,21.995109,21.695393,0.299716,257,4
3.625000,21.972259,21.685867,0.286392,256,4
3.650000,21.949392,21.671091,0.278301,255,4
3.675000,21.925455,21.646547,0.278908,254,4
3.700000,21.904123,21.617753,0.286370,253,4
3.725000,21.883471,21.588589,0.294882,252,4
3.750000,21.853265,21.553730,0.299535,251,4
3.775000,21.809207,21.509421,0.299786,250,4
3.800000,21.752720,21.456723,0.295997,249,4
3.825000,21.686539,21.395288,0.291251,248,4
3.850000,21.616243,21.326994,0.289248,247,4
3.875000,21.546052,21.252786,0.293266,246,4
3.900000,21.472825,21.172951,0.299874,245,4
3.925000,21.396115,21.092195,0.303920,244,4
3.950000,21.313769,21.011788,0.301981,243,4
3.975000,21.223835,20.930531,0.293303,242,4
4.000000,21.123989,20.843897,0.280092,241,4
4.025000,21.016495,20.749529,0.266966,240,4
4.050000,20.904706,20.645489,0.259217,239,4
4.075000,20.791557,20.530462,0.261095,238,4
4.100000,20.677571,20.405521,0.272050,237,4
4.125000,20.559840,20.272694,0.287146,236,4
4.150000,20.430344,20.131828,0.298516,235,4
4.175000,20.284522,19.983469,0.301053,234,4
4.200000,20.125804,19.830373,0.295431,233,4
4.225000,19.964171,19.677844,0.286327,232,4
4.250000,19.808190,19.529894,0.278297,231,4
4.275000,19.657181,19.382412,0.274769,230,4
4.300000,19.508096,19.230535,0.277560,229,4
4.325000,19.363232,19.077576,0.285657,228,4
4.350000,19.219071,18.924019,0.295052,227,4
4.375000,19.071755,18.770715,0.301040,226,4
4.400000,18.921244,18.620384,0.300859,225,4
4.425000,18.766339,18.472095,0.294244,224,4
4.450000,18.618713,18.334776,0.283936,223,4
4.475000,18.486773,18.212319,0.274454,222,4
4.500000,18.373868,18.103243,0.270625,221,4
4.525000,18.278251,18.003235,0.275015,220,4
4.550000,18.194555,17.907241,0.287314,219,4
4.575000,18.120538,17.816799,0.303739,218,4
4.600000,18.052182,17.734339,0.317844,217,4
4.625000,17.981950,17.657654,0.324296,216,4
4.650000,17.903821,17.582150,0.321671,215,4
4.675000,17.825211,17.513366,0.311845,214,4
4.700000,17.754878,17.455936,0.298943,213,4
4.725000,17.697488,17.409534,0.287954,212,4
4.750000,17.655547,17.371010,0.284536,211,4
4.775000,17.634696,17.344134,0.290562,210,4
4.800000,17.634414,17.331563,0.302851,209,4
4.825000,17.644815,17.330072,0.314743,208,4
4.850000,17.661682,17.341245,0.320437,207,4
4.875000,17.678502,17.360501,0.318001,206,4
4.900000,17.691079,17.382087,0.308993,205,4
4.925000,17.700721,17.403430,0.297291,204,4
4.950000,17.713650,17.425095,0.288555,203,4
4.975000,17.739899,17.451512,0.288386,202,4
5.000000,17.783654,17.486104,0.297550,201,4
5.025000,17.842989,17.531040,0.311948,200,4
5.050000,17.908609,17.584387,0.324222,199,4
5.075000,17.975082,17.646985,0.328097,198,4
5.100000,18.041649,17.720638,0.321012,197,4
5.125000,18.107288,17.802231,0.305057,196,4
5.150000,18.177662,17.890739,0.286923,195,4
5.175000,18.255383,17.979404,0.275979,194,4
5.200000,18.344416,18.065351,0.279064,193,4
5.225000,18.442221,18.145821,0.296400,192,4
5.250000,18.540374,18.220056,0.320318,191,4
5.275000,18.625649,18.285874,0.339775,190,4
5.300000,18.692834,18.346379,0.346455,189,4
5.325000,18.744122,18.407104,0.337018,188,4
5.350000,18.785602,18.469453,0.316148,187,4
5.375000,18.828808,18.533726,0.295083,186,4
5.400000,18.888064,18.602743,0.285321,185,4
5.425000,18.970225,18.678581,0.291644,184,4
5.450000,19.063400,18.752075,0.311326,183,4
5.475000,19.155141,18.820463,0.334678,182,4
5.500000,19.233688,18.882932,0.350757,181,4
5.525000,19.291169,18.938597,0.352572,180,4
5.550000,19.326123,18.985647,0.340476,179,4
5.575000,19.346187,19.024313,0.321874,178,4
5.600000,19.366167,19.058718,0.307448,177,4
5.625000,19.390323,19.084745,0.305578,176,4
5.650000,19.423908,19.105864,0.318044,175,4
5.675000,19.460582,19.122158,0.338425,174,4
5.700000,19.486446,19.128869,0.357577,173,4
5.725000,19.495901,19.129230,0.366671,172,4
5.750000,19.491680,19.129536,0.362144,171,4
5.775000,19.474469,19.127450,0.347018,170,4
5.800000,19.451434,19.122085,0.329349,169,4
5.825000,19.437880,19.119687,0.318193,168,4
5.850000,19.441849,19.123217,0.318632,167,4
5.875000,19.461536,19.130722,0.330815,166,4
5.900000,19.492362,19.143541,0.348820,165,4
5.925000,19.526159,19.162140,0.364020,164,4
5.950000,19.556479,19.187914,0.368565,163,4
5.975000,19.582831,19.221349,0.361482,162,4
6.000000,19.611557,19.263531,0.348026,161,4
6.025000,19.646461,19.309288,0.337173,160,4
6.050000,19.692974,19.358344,0.334629,159,4
6.075000,19.751470,19.410618,0.340852,158,4
6.100000,19.818491,19.467681,0.350809,157,4
6.125000,19.888465,19.531614,0.356851,156,4
6.150000,19.955274,19.600693,0.354581,155,4
6.175000,20.018084,19.674013,0.344071,154,4
6.200000,20.080536,19.750639,0.329898,153,4
6.225000,20.154531,19.834204,0.320326,152,4
6.250000,20.247335,19.926641,0.320694,151,4
6.275000,20.359714,20.027970,0.331744,150,4
6.300000,20.485831,20.138105,0.347726,149,4
6.325000,20.611590,20.249156,0.362434,148,4
6.350000,20.729509,20.360015,0.369495,147,4
6.375000,20.838692,20.471323,0.367369,146,4
6.400000,20.936931,20.578190,0.358741,145,4
6.425000,21.032358,20.683247,0.349111,144,4
6.450000,21.142839,20.797847,0.344992,143,4
6.475000,21.274147,20.923240,0.350907,142,4
6.500000,21.434341,21.068474,0.365867,141,4
6.525000,21.621238,21.237584,0.383653,140,4
6.550000,21.819442,21.422613,0.396829,139,4
6.575000,22.017625,21.617576,0.400048,138,4
6.600000,22.210107,21.818891,0.391216,137,4
6.625000,22.401882,22.028730,0.373152,136,4
6.650000,22.596634,22.243128,0.353507,135,4
6.675000,22.799175,22.456765,0.342410,134,4
6.700000,23.017586,22.672023,0.345563,133,4
6.725000,23.257595,22.897454,0.360142,132,4
6.750000,23.517309,23.139413,0.377895,131,4
6.775000,23.792356,23.402781,0.389575,130,4
6.800000,24.075826,23.684832,0.390994,129,4
6.825000,24.365289,23.985793,0.379497,128,4
6.850000,24.664841,24.305589,0.359252,127,4
6.875000,24.982134,24.641326,0.340808,126,4
6.900000,25.324670,24.991456,0.333214,125,4
6.925000,25.696058,25.355621,0.340437,124,4
6.950000,26.089069,25.729528,0.359542,123,4
6.975000,26.490865,26.108439,0.382425,122,4
7.000000,26.889108,26.488945,0.400163,121,4
7.025000,27.287158,26.882163,0.404996,120,4
7.050000,27.684886,27.290447,0.394439,119,4
7.075000,28.085935,27.712458,0.373477,118,4
7.100000,28.501765,28.147459,0.354307,117,4
7.125000,28.941225,28.593910,0.347316,116,4
7.150000,29.403156,29.046980,0.356176,115,4
7.175000,29.876994,29.499130,0.377864,114,4
7.200000,30.351504,29.948869,0.402634,113,4
7.225000,30.812324,30.394433,0.417891,112,4
7.250000,31.260602,30.846073,0.414530,111,4
7.275000,31.699627,31.305690,0.393937,110,4
7.300000,32.134288,31.768279,0.366009,109,4
7.325000,32.575430,32.229019,0.346411,108,4
7.350000,33.033064,32.685990,0.347075,107,4
7.375000,33.512911,33.145365,0.367545,106,4
7.400000,34.005889,33.609114,0.396775,105,4
7.425000,34.497222,34.077131,0.420091,104,4
7.450000,34.971758,34.544956,0.426802,103,4
7.475000,35.427694,35.013007,0.414687,102,4
7.500000,35.871529,35.481015,0.390514,101,4
7.525000,36.311118,35.943711,0.367407,100,4
7.550000,36.755640,36.396869,0.358771,99,4
7.575000,37.210030,36.841296,0.368733,98,4
7.600000,37.667707,37.275630,0.392077,97,4
7.625000,38.111750,37.695949,0.415801,96,4
7.650000,38.534925,38.109066,0.425859,95,4
7.675000,38.932457,38.518023,0.414434,94,4
7.700000,39.304348,38.919030,0.385318,93,4
7.725000,39.659620,39.306609,0.353011,92,4
7.750000,40.011088,39.678355,0.332733,91,4
7.775000,40.371012,40.036788,0.334224,90,4
7.800000,40.739235,40.384053,0.355182,89,4
7.825000,41.102532,40.718645,0.383887,88,4
7.850000,41.452314,41.047403,0.404911,87,4
7.875000,41.778673,41.373202,0.405471,86,4
7.900000,42.084350,41.702485,0.381865,85,4
7.925000,42.372754,42.027560,0.345194,84,4
7.950000,42.658907,42.347122,0.311786,83,4
7.975000,42.957984,42.663095,0.294889,82,4
8.000000,43.276167,42.975830,0.300337,81,4
8.025000,43.606720,43.284106,0.322614,80,4
8.050000,43.933862,43.585060,0.348802,79,4
8.075000,44.239293,43.874659,0.364634,78,4
8.100000,44.504096,44.143089,0.361007,77,4
8.125000,44.723914,44.384136,0.339778,76,4
8.150000,44.911841,44.596709,0.315132,75,4
8.175000,45.083078,44.784938,0.298140,74,4
8.200000,45.233883,44.938493,0.295390,73,4
8.225000,45.368822,45.062519,0.306303,72,4
8.250000,45.493410,45.168202,0.325208,71,4
8.275000,45.601024,45.258490,0.342534,70,4
8.300000,45.679981,45.332825,0.347156,69,4
8.325000,45.728107,45.395149,0.332958,68,4
8.350000,45.747085,45.440893,0.306192,67,4
8.375000,45.753822,45.472975,0.280847,66,4
8.400000,45.756771,45.490384,0.266387,65,4
8.425000,45.758309,45.489398,0.268911,64,4
8.450000,45.757452,45.467382,0.290070,63,4
8.475000,45.750128,45.426269,0.323859,62,4
8.500000,45.726122,45.368590,0.357532,61,4
8.525000,45.671786,45.295963,0.375823,60,4
8.550000,45.588060,45.216204,0.371855,59,4
8.575000,45.493461,45.139926,0.353535,58,4
8.600000,45.405166,45.073536,0.331631,57,4
8.625000,45.330955,45.013096,0.317858,56,4
8.650000,45.276069,44.957372,0.318697,55,4
8.675000,45.251297,44.916706,0.334591,54,4
8.700000,45.237040,44.876943,0.360097,53,4
8.725000,45.207919,44.820771,0.387148,52,4
8.750000,45.153940,44.750505,0.403435,51,4
8.775000,45.063205,44.661471,0.401734,50,4
8.800000,44.928577,44.543333,0.385244,49,4
8.825000,44.761609,44.397698,0.363911,48,4
8.850000,44.577383,44.230601,0.346781,47,4
8.875000,44.375802,44.030866,0.344935,46,4
8.900000,44.180226,43.818536,0.361690,45,4
8.925000,43.981802,43.587414,0.394389,44,4
8.950000,43.759500,43.327974,0.431526,43,4
8.975000,43.494758,43.042250,0.452508,42,4
9.000000,43.173004,42.724977,0.448027,41,4
9.025000,42.806385,42.382011,0.424374,40,4
9.050000,42.408424,42.013911,0.394513,39,4
9.075000,41.985964,41.616320,0.369644,38,4
9.100000,41.537074,41.178629,0.358445,37,4
9.125000,41.053138,40.689989,0.363149,36,4
9.150000,40.537029,40.161197,0.375832,35,4
9.175000,39.988822,39.607089,0.381733,34,4
9.200000,39.406731,39.039262,0.367470,33,4
9.225000,38.794706,38.458873,0.335833,32,4
9.250000,38.173477,37.877383,0.296094,31,4
9.275000,37.572250,37.315707,0.256543,30,4
9.300000,37.008978,36.783950,0.225028,29,4
9.325000,36.493384,36.282850,0.210534,28,4
9.350000,36.040538,35.830257,0.210281,27,4
9.375000,35.645425,35.431504,0.213921,26,4
9.400000,35.291877,35.078606,0.213271,25,4
9.425000,34.973764,34.778595,0.195169,24,4
9.450000,34.673833,34.506445,0.167388,23,4
9.475000,34.408042,34.264998,0.143044,22,4
9.500000,34.181744,34.046435,0.135309,21,4
9.525000,33.997427,33.856114,0.141313,20,4
9.550000,33.862477,33.708900,0.153577,19,4
9.575000,33.768407,33.604804,0.163603,18,4
9.600000,33.685273,33.514677,0.170596,17,4
9.625000,33.614335,33.443475,0.170860,16,4
9.650000,33.541772,33.372505,0.169268,15,4
9.675000,33.457372,33.286817,0.170556,14,4
9.700000,33.354928,33.174144,0.180784,13,4
9.725000,33.235279,33.042691,0.192588,12,4
9.750000,33.033612,32.829522,0.204090,11,4
9.775000,32.784810,32.570163,0.214648,10,4
9.800000,32.498824,32.279409,0.219415,9,4
9.825000,32.252055,32.027245,0.224809,8,4
9.850000,32.130575,31.899594,0.230981,7,4
9.875000,32.125114,31.886499,0.238615,6,4
9.900000,32.310043,32.076541,0.233503,5,4
9.925000,32.697023,32.449164,0.247858,4,4
9.950000,33.390743,33.103422,0.287321,3,4
9.975000,34.250645,33.879953,0.370692,2,4
10.000000,35.028412,34.575932,0.452480,1,4
