# MSD for model_a_300K from trajectories/model_a_ramp_300K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
3.575000,100.378424,100.270058,0.108366,258,4
3.600000,101.654263,101.544478,0.109785,257,4
3.625000,102.927878,102.826250,0.101628,256,4
3.650000,104.201522,104.113164,0.088358,255,4
3.675000,105.480722,105.403322,0.077400,254,4
3.700000,106.774230,106.699113,0.075117,253,4
3.725000,108.085744,108.003186,0.082558,252,4
3.750000,109.409944,109.315069,0.094875,251,4
3.775000,110.736679,110.631769,0.104910,250,4
3.800000,112.061174,111.953990,0.107184,249,4
3.825000,113.384605,113.283987,0.100618,248,4
3.850000,114.710384,114.621251,0.089133,247,4
3.875000,116.047441,115.968147,0.079294,246,4
3.900000,117.399823,117.323002,0.076821,245,4
3.925000,118.767404,118.684165,0.083239,244,4
3.950000,120.145574,120.050917,0.094657,243,4
3.975000,121.527804,121.423384,0.104419,242,4
4.000000,122.909207,122.802047,0.107161,241,4
4.025000,124.287981,124.186574,0.101408,240,4
4.050000,125.668926,125.578418,0.090508,239,4
4.075000,127.060013,126.979244,0.080769,238,4
4.100000,128.467974,128.390281,0.077694,237,4
4.125000,129.892359,129.809385,0.082974,236,4
4.150000,131.328721,131.235413,0.093308,235,4
4.175000,132.770237,132.667796,0.102441,234,4
4.200000,134.210402,134.104952,0.105450,233,4
4.225000,135.648592,135.547459,0.101133,232,4
4.250000,137.090637,136.998729,0.091908,231,4
4.275000,138.541303,138.458612,0.082691,230,4
4.300000,140.002558,139.924100,0.078458,229,4
4.325000,141.475065,141.393551,0.081514,228,4
4.350000,142.959409,142.869613,0.089795,227,4
4.375000,144.453055,144.354938,0.098117,226,4
4.400000,145.951276,145.849542,0.101734,225,4
4.425000,147.453067,147.354431,0.098636,224,4
4.450000,148.961104,148.870618,0.090487,223,4
4.475000,150.476392,150.394365,0.082027,222,4
4.500000,152.003812,151.925679,0.078133,221,4
4.525000,153.545302,153.464233,0.081070,220,4
4.550000,155.099976,155.010870,0.089106,219,4
4.575000,156.664487,156.567073,0.097414,218,4
4.600000,158.236218,158.135010,0.101208,217,4
4.625000,159.810242,159.711564,0.098677,216,4
4.650000,161.383356,161.292150,0.091206,215,4
4.675000,162.962054,162.878973,0.083081,214,4
4.700000,164.551382,164.471959,0.079423,213,4
4.725000,166.153931,166.071507,0.082424,212,4
4.750000,167.770928,167.680387,0.090541,211,4
4.775000,169.399196,169.300082,0.099114,210,4
4.800000,171.032568,170.928996,0.103572,209,4
4.825000,172.667639,172.565909,0.101730,208,4
4.850000,174.306771,174.212050,0.094721,207,4
4.875000,175.952781,175.866398,0.086383,206,4
4.900000,177.611596,177.530204,0.081392,205,4
4.925000,179.285861,179.203275,0.082586,204,4
4.950000,180.971528,180.882434,0.089094,203,4
4.975000,182.666498,182.569299,0.097199,202,4
5.000000,184.369312,184.266632,0.102680,201,4
5.025000,186.078613,185.975782,0.102831,200,4
5.050000,187.792696,187.694820,0.097875,199,4
5.075000,189.514496,189.423785,0.090711,198,4
5.100000,191.249526,191.163982,0.085544,197,4
5.125000,192.999305,192.913994,0.085312,196,4
5.150000,194.763406,194.673530,0.089876,195,4
5.175000,196.538305,196.441528,0.096778,194,4
5.200000,198.322434,198.219836,0.102599,193,4
5.225000,200.111771,200.007270,0.104502,192,4
5.250000,201.902111,201.800799,0.101312,191,4
5.275000,203.695637,203.600772,0.094865,190,4
5.300000,205.496102,205.407031,0.089071,189,4
5.325000,207.309988,207.222550,0.087438,188,4
5.350000,209.135511,209.044900,0.090611,187,4
5.375000,210.969315,210.873483,0.095831,186,4
5.400000,212.809061,212.708590,0.100471,185,4
5.425000,214.656414,214.554077,0.102337,184,4
5.450000,216.511932,216.411780,0.100153,183,4
5.475000,218.376666,218.281831,0.094835,182,4
5.500000,220.250743,220.161225,0.089517,181,4
5.525000,222.134195,222.046319,0.087876,180,4
5.550000,224.029182,223.938010,0.091172,179,4
5.575000,225.936231,225.839328,0.096903,178,4
5.600000,227.853059,227.752052,0.101007,177,4
5.625000,229.778790,229.677918,0.100872,176,4
5.650000,231.711300,231.615427,0.095873,175,4
5.675000,233.651001,233.563373,0.087628,174,4
5.700000,235.602584,235.522240,0.080344,173,4
5.725000,237.572867,237.494277,0.078589,172,4
5.750000,239.567589,239.482915,0.084674,171,4
5.775000,241.583562,241.487073,0.096489,170,4
5.800000,243.610926,243.502904,0.108022,169,4
5.825000,245.640371,245.527611,0.112760,168,4
5.850000,247.669794,247.561932,0.107862,167,4
5.875000,249.702511,249.606395,0.096116,166,4
5.900000,251.744956,251.661530,0.083426,165,4
5.925000,253.802271,253.726976,0.075295,164,4
5.950000,255.882228,255.806726,0.075501,163,4
5.975000,257.984180,257.899767,0.084413,162,4
6.000000,260.099582,260.001662,0.097920,161,4
6.025000,262.222083,262.112644,0.109439,160,4
6.050000,264.348993,264.236232,0.112761,159,4
6.075000,266.482768,266.376979,0.105789,158,4
6.100000,268.627223,268.535066,0.092158,157,4
6.125000,270.786724,270.707595,0.079130,156,4
6.150000,272.964267,272.890854,0.073412,155,4
6.175000,275.164268,275.086108,0.078160,154,4
6.200000,277.383986,277.292673,0.091312,153,4
6.225000,279.618629,279.512185,0.106444,152,4
6.250000,281.862435,281.747062,0.115374,151,4
6.275000,284.110398,283.997361,0.113037,150,4
6.300000,286.367389,286.266539,0.100850,149,4
6.325000,288.636208,288.550797,0.085412,148,4
6.350000,290.920237,290.846018,0.074220,147,4
6.375000,293.227536,293.154550,0.072985,146,4
6.400000,295.562229,295.479261,0.082968,145,4
6.425000,297.916261,297.817173,0.099088,144,4
6.450000,300.279826,300.167415,0.112411,143,4
6.475000,302.648422,302.532986,0.115436,142,4
6.500000,305.022013,304.915398,0.106615,141,4
6.525000,307.402142,307.310950,0.091192,140,4
6.550000,309.794193,309.716726,0.077467,139,4
6.575000,312.206900,312.134691,0.072209,138,4
6.600000,314.643210,314.564451,0.078759,137,4
6.625000,317.092406,316.998198,0.094208,136,4
6.650000,319.546274,319.436328,0.109946,135,4
6.675000,322.000282,321.883113,0.117169,134,4
6.700000,324.450453,324.338453,0.112000,133,4
6.725000,326.898675,326.800665,0.098009,132,4
6.750000,329.355541,329.272338,0.083203,131,4
6.775000,331.828902,331.754030,0.074872,130,4
6.800000,334.320032,334.242889,0.077143,129,4
6.825000,336.827583,336.738861,0.088722,128,4
6.850000,339.342493,339.239762,0.102730,127,4
6.875000,341.852379,341.740808,0.111571,126,4
6.900000,344.355332,344.244786,0.110546,125,4
6.925000,346.855913,346.755127,0.100786,124,4
6.950000,349.361456,349.273133,0.088323,123,4
6.975000,351.875083,351.794944,0.080139,122,4
7.000000,354.400988,354.320499,0.080489,121,4
7.025000,356.939904,356.850980,0.088925,120,4
7.050000,359.487353,359.387437,0.099916,119,4
7.075000,362.038384,361.931780,0.106604,118,4
7.100000,364.587755,364.482138,0.105617,117,4
7.125000,367.133688,367.035303,0.098385,116,4
7.150000,369.678208,369.588738,0.089470,115,4
7.175000,372.225260,372.141724,0.083536,114,4
7.200000,374.778576,374.694471,0.084105,113,4
7.225000,377.335681,377.244366,0.091315,112,4
7.250000,379.887186,379.786245,0.100941,111,4
7.275000,382.427757,382.321096,0.106661,110,4
7.300000,384.955681,384.851093,0.104588,109,4
7.325000,387.473402,387.377076,0.096327,108,4
7.350000,389.986926,389.899589,0.087338,107,4
7.375000,392.506826,392.423958,0.082868,106,4
7.400000,395.038882,394.952783,0.086099,105,4
7.425000,397.581757,397.485789,0.095968,104,4
7.450000,400.126260,400.019233,0.107027,103,4
7.475000,402.661533,402.548660,0.112873,102,4
7.500000,405.179189,405.069601,0.109588,101,4
7.525000,407.680303,407.581459,0.098844,100,4
7.550000,410.172724,410.085468,0.087256,99,4
7.575000,412.666882,412.585211,0.081671,98,4
7.600000,415.168527,415.082717,0.085810,97,4
7.625000,417.678163,417.580525,0.097638,96,4
7.650000,420.190800,420.080389,0.110411,95,4
7.675000,422.692046,422.575482,0.116564,94,4
7.700000,425.168054,425.055464,0.112590,93,4
7.725000,427.626895,427.525951,0.100944,92,4
7.750000,430.083416,429.995076,0.088340,91,4
7.775000,432.550130,432.467928,0.082202,90,4
7.800000,435.022983,434.936669,0.086313,89,4
7.825000,437.496272,437.397085,0.099187,88,4
7.850000,439.956804,439.842308,0.114496,87,4
7.875000,442.397825,442.273946,0.123879,86,4
7.900000,444.816693,444.694397,0.122296,85,4
7.925000,447.217687,447.106921,0.110766,84,4
7.950000,449.615962,449.520018,0.095945,83,4
7.975000,452.021391,451.935350,0.086040,82,4
8.000000,454.428556,454.341462,0.087093,81,4
8.025000,456.830650,456.731893,0.098757,80,4
8.050000,459.221729,459.107068,0.114661,79,4
8.075000,461.589236,461.462616,0.126620,78,4
8.100000,463.918395,463.790041,0.128354,77,4
8.125000,466.205696,466.086474,0.119223,76,4
8.150000,468.461322,468.356821,0.104502,75,4
8.175000,470.697604,470.604853,0.092751,74,4
8.200000,472.922830,472.831847,0.090983,73,4
8.225000,475.132683,475.031901,0.100782,72,4
8.250000,477.327651,477.210340,0.117311,71,4
8.275000,479.508055,479.376599,0.131456,70,4
8.300000,481.664491,481.529154,0.135337,69,4
8.325000,483.786457,483.659192,0.127265,68,4
8.350000,485.864159,485.751753,0.112406,67,4
8.375000,487.901614,487.802514,0.099100,66,4
8.400000,489.915349,489.821107,0.094241,65,4
8.425000,491.925794,491.824267,0.101527,64,4
8.450000,493.936449,493.818659,0.117790,63,4
8.475000,495.938748,495.804521,0.134227,62,4
8.500000,497.923164,497.781687,0.141477,61,4
8.525000,499.875158,499.739813,0.135345,60,4
8.550000,501.792125,501.671863,0.120263,59,4
8.575000,503.691796,503.586264,0.105532,58,4
8.600000,505.590320,505.490389,0.099931,57,4
8.625000,507.499815,507.393298,0.106517,56,4
8.650000,509.416108,509.294836,0.121272,55,4
8.675000,511.324210,511.187900,0.136311,54,4
8.700000,513.226401,513.082962,0.143439,53,4
8.725000,515.122012,514.983816,0.138196,52,4
8.750000,516.998136,516.875306,0.122830,51,4
8.775000,518.860305,518.753591,0.106714,50,4
8.800000,520.714828,520.614238,0.100590,49,4
8.825000,522.575105,522.467494,0.107611,48,4
8.850000,524.444875,524.321066,0.123809,47,4
8.875000,526.318332,526.176775,0.141557,46,4
8.900000,528.180762,528.030357,0.150405,45,4
8.925000,530.006839,529.862212,0.144627,44,4
8.950000,531.800747,531.673175,0.127572,43,4
8.975000,533.575012,533.466624,0.108388,42,4
9.000000,535.334294,535.236192,0.098103,41,4
9.025000,537.069082,536.965272,0.103810,40,4
9.050000,538.772020,538.648381,0.123640,39,4
9.075000,540.450530,540.303546,0.146984,38,4
9.100000,542.079731,541.918272,0.161460,37,4
9.125000,543.667609,543.506895,0.160714,36,4
9.150000,545.221332,545.075072,0.146261,35,4
9.175000,546.741382,546.616011,0.125372,34,4
9.200000,548.246131,548.136670,0.109461,33,4
9.225000,549.763215,549.653808,0.109406,32,4
9.250000,551.292573,551.165563,0.127010,31,4
9.275000,552.820562,552.666589,0.153973,30,4
9.300000,554.328780,554.152216,0.176563,29,4
9.325000,555.800119,555.616638,0.183480,28,4
9.350000,557.216102,557.043351,0.172751,27,4
9.375000,558.585666,558.434795,0.150871,26,4
9.400000,559.946268,559.815604,0.130664,25,4
9.425000,561.362116,561.236649,0.125467,24,4
9.450000,562.826984,562.686557,0.140428,23,4
9.475000,564.330867,564.160265,0.170602,22,4
9.500000,565.864594,565.661576,0.203018,21,4
9.525000,567.390374,567.168166,0.222209,20,4
9.550000,568.872900,568.651778,0.221122,19,4
9.575000,570.346035,570.142673,0.203362,18,4
9.600000,571.841276,571.660616,0.180660,17,4
9.625000,573.364276,573.194074,0.170202,16,4
9.650000,574.912732,574.727706,0.185026,15,4
9.675000,576.492263,576.268538,0.223725,14,4
9.700000,578.099033,577.826818,0.272215,13,4
9.725000,579.718331,579.405720,0.312611,12,4
9.750000,581.371582,581.040488,0.331094,11,4
9.775000,583.025131,582.698578,0.326553,10,4
9.800000,584.662374,584.355583,0.306791,9,4
9.825000,586.340743,586.048187,0.292556,8,4
9.850000,588.046920,587.736469,0.310451,7,4
9.875000,589.780331,589.398555,0.381776,6,4
9.900000,591.537561,591.026950,0.510611,5,4
9.925000,593.177235,592.497446,0.679789,4,4
9.950000,594.434017,593.582129,0.851888,3,4
9.975000,595.104242,594.169796,0.934446,2,4
10.000000,595.105499,594.229629,0.875870,1,4
