# MSD for model_a_900K from trajectories/model_a_ramp_900K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
7.525000,4087.074293,4085.866131,1.208161,100,4
7.550000,4111.239899,4110.029191,1.210708,99,4
7.575000,4135.518487,4134.309269,1.209219,98,4
7.600000,4159.906157,4158.685919,1.220238,97,4
7.625000,4184.418856,4183.176877,1.241979,96,4
7.650000,4209.087328,4207.821961,1.265367,95,4
7.675000,4233.899923,4232.617709,1.282214,94,4
7.700000,4258.812440,4257.530091,1.282350,93,4
7.725000,4283.768876,4282.505436,1.263441,92,4
7.750000,4308.831152,4307.608517,1.222636,91,4
7.775000,4334.037639,4332.866508,1.171131,90,4
7.800000,4359.382471,4358.252195,1.130275,89,4
7.825000,4384.880430,4383.764763,1.115668,88,4
7.850000,4410.511943,4409.374947,1.136996,87,4
7.875000,4436.251281,4435.068942,1.182339,86,4
7.900000,4462.060076,4460.826235,1.233840,85,4
7.925000,4487.992733,4486.723458,1.269275,84,4
7.950000,4514.050731,4512.771339,1.279392,83,4
7.975000,4540.299655,4539.033956,1.265699,82,4
8.000000,4566.732945,4565.498732,1.234213,81,4
8.025000,4593.286652,4592.089356,1.197296,80,4
8.050000,4619.904453,4618.732271,1.172181,79,4
8.075000,4646.606340,4645.432129,1.174211,78,4
8.100000,4673.491139,4672.275896,1.215244,77,4
8.125000,4700.635467,4699.345516,1.289951,76,4
8.150000,4728.004535,4726.628233,1.376301,75,4
8.175000,4755.542837,4754.095837,1.447000,74,4
8.200000,4783.197282,4781.706443,1.490839,73,4
8.225000,4810.883521,4809.391595,1.491927,72,4
8.250000,4838.672382,4837.221869,1.450513,71,4
8.275000,4866.573322,4865.185224,1.388098,70,4
8.300000,4894.465559,4893.140386,1.325173,69,4
8.325000,4922.364992,4921.087354,1.277638,68,4
8.350000,4950.416970,4949.162960,1.254010,67,4
8.375000,4978.578280,4977.319201,1.259079,66,4
8.400000,5006.918072,5005.628110,1.289962,65,4
8.425000,5035.447145,5034.106859,1.340286,64,4
8.450000,5064.039737,5062.642373,1.397364,63,4
8.475000,5092.768979,5091.317920,1.451059,62,4
8.500000,5121.606550,5120.121594,1.484956,61,4
8.525000,5150.581327,5149.090444,1.490883,60,4
8.550000,5179.698981,5178.235194,1.463787,59,4
8.575000,5208.959866,5207.554359,1.405506,58,4
8.600000,5238.403362,5237.080357,1.323005,57,4
8.625000,5268.000264,5266.767792,1.232472,56,4
8.650000,5297.710212,5296.568993,1.141219,55,4
8.675000,5327.532970,5326.470279,1.062691,54,4
8.700000,5357.430267,5356.414586,1.015681,53,4
8.725000,5387.359900,5386.355104,1.004796,52,4
8.750000,5417.106834,5416.095417,1.011416,51,4
8.775000,5446.724629,5445.705558,1.019071,50,4
8.800000,5476.416997,5475.387409,1.029588,49,4
8.825000,5506.181566,5505.149633,1.031933,48,4
8.850000,5536.022443,5534.985136,1.037307,47,4
8.875000,5565.872181,5564.826197,1.045984,46,4
8.900000,5595.545575,5594.491429,1.054146,45,4
8.925000,5624.853365,5623.802455,1.050910,44,4
8.950000,5653.952719,5652.920661,1.032058,43,4
8.975000,5683.009239,5681.996536,1.012702,42,4
9.000000,5711.946883,5710.940789,1.006093,41,4
9.025000,5740.843278,5739.826758,1.016520,40,4
9.050000,5769.728965,5768.703622,1.025343,39,4
9.075000,5798.571200,5797.545419,1.025781,38,4
9.100000,5827.278380,5826.256105,1.022275,37,4
9.125000,5855.768232,5854.754292,1.013940,36,4
9.150000,5883.889319,5882.877615,1.011704,35,4
9.175000,5911.729764,5910.699836,1.029928,34,4
9.200000,5939.640046,5938.570210,1.069836,33,4
9.225000,5967.912724,5966.780769,1.131955,32,4
9.250000,5996.618999,5995.413186,1.205813,31,4
9.275000,6025.551908,6024.269782,1.282126,30,4
9.300000,6054.799940,6053.464459,1.335482,29,4
9.325000,6084.473656,6083.127480,1.346175,28,4
9.350000,6114.500025,6113.177631,1.322394,27,4
9.375000,6144.658474,6143.360138,1.298336,26,4
9.400000,6175.011724,6173.716164,1.295560,25,4
9.425000,6205.539641,6204.258004,1.281637,24,4
9.450000,6236.275131,6235.027138,1.247993,23,4
9.475000,6267.106792,6265.904687,1.202104,22,4
9.500000,6298.275519,6297.104588,1.170931,21,4
9.525000,6329.948741,6328.779893,1.168848,20,4
9.550000,6362.082217,6360.860695,1.221522,19,4
9.575000,6394.888713,6393.570822,1.317891,18,4
9.600000,6428.140597,6426.718202,1.422396,17,4
9.625000,6461.843564,6460.299941,1.543623,16,4
9.650000,6495.803399,6494.139316,1.664082,15,4
9.675000,6529.504875,6527.704881,1.799994,14,4
9.700000,6562.808982,6560.874208,1.934774,13,4
9.725000,6595.976846,6593.926133,2.050714,12,4
9.750000,6628.560654,6626.421879,2.138776,11,4
9.775000,6660.502661,6658.298795,2.203866,10,4
9.800000,6692.309455,6690.028485,2.280971,9,4
9.825000,6724.579055,6722.225046,2.354009,8,4
9.850000,6757.444228,6755.061856,2.382372,7,4
9.875000,6790.883245,6788.464307,2.418938,6,4
9.900000,6823.795987,6821.388511,2.407476,5,4
9.925000,6855.226049,6852.895248,2.330801,4,4
9.950000,6885.297575,6883.008796,2.288779,3,4
9.975000,6913.737586,6911.554982,2.182604,2,4
10.000000,6941.163165,6938.883188,2.279977,1,4
