# MSD for model_b_600K from trajectories/model_b_ramp_600K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
2.600000,85.143258,84.858159,0.285099,297,4
2.625000,86.144343,85.856754,0.287589,296,4
2.650000,87.137498,86.851321,0.286177,295,4
2.675000,88.125480,87.844362,0.281118,294,4
2.700000,89.110451,88.836050,0.274401,293,4
2.725000,90.095957,89.826755,0.269202,292,4
2.750000,91.085928,90.818333,0.267595,291,4
2.775000,92.081269,91.811743,0.269525,290,4
2.800000,93.082117,92.808665,0.273452,289,4
2.825000,94.083680,93.806027,0.277653,288,4
2.850000,95.083162,94.803372,0.279789,287,4
2.875000,96.080218,95.801391,0.278827,286,4
2.900000,97.076294,96.799853,0.276441,285,4
2.925000,98.075569,97.800250,0.275319,284,4
2.950000,99.075826,98.799378,0.276448,283,4
2.975000,100.078712,99.799492,0.279220,282,4
3.000000,101.087203,100.805174,0.282029,281,4
3.025000,102.099124,101.815562,0.283562,280,4
3.050000,103.111812,102.829261,0.282550,279,4
3.075000,104.123192,103.844816,0.278376,278,4
3.100000,105.136934,104.863516,0.273418,277,4
3.125000,106.157853,105.885864,0.271989,276,4
3.150000,107.189196,106.912627,0.276569,275,4
3.175000,108.227140,107.940629,0.286511,274,4
3.200000,109.263030,108.965564,0.297466,273,4
3.225000,110.296669,109.993127,0.303542,272,4
3.250000,111.327167,111.026393,0.300774,271,4
3.275000,112.356290,112.066246,0.290045,270,4
3.300000,113.386312,113.109708,0.276604,269,4
3.325000,114.421178,114.153046,0.268131,268,4
3.350000,115.464624,115.195725,0.268898,267,4
3.375000,116.520480,116.242070,0.278410,266,4
3.400000,117.589059,117.297023,0.292037,265,4
3.425000,118.662595,118.359321,0.303275,264,4
3.450000,119.737166,119.430116,0.307050,263,4
3.475000,120.817316,120.514823,0.302492,262,4
3.500000,121.903828,121.611042,0.292787,261,4
3.525000,122.996380,122.712767,0.283613,260,4
3.550000,124.100254,123.820111,0.280142,259,4
3.575000,125.223545,124.938978,0.284567,258,4
3.600000,126.365098,126.070214,0.294884,257,4
3.625000,127.522320,127.216145,0.306175,256,4
3.650000,128.694806,128.381571,0.313235,255,4
3.675000,129.882050,129.569311,0.312739,254,4
3.700000,131.088515,130.783159,0.305356,253,4
3.725000,132.320159,132.024831,0.295328,252,4
3.750000,133.582515,133.294571,0.287943,251,4
3.775000,134.875211,134.588716,0.286495,250,4
3.800000,136.193700,135.902639,0.291061,249,4
3.825000,137.534158,137.235171,0.298987,248,4
3.850000,138.896059,138.589383,0.306676,247,4
3.875000,140.284365,139.973335,0.311029,246,4
3.900000,141.701684,141.391457,0.310227,245,4
3.925000,143.148817,142.843767,0.305051,244,4
3.950000,144.627723,144.328738,0.298985,243,4
3.975000,146.139064,145.843286,0.295778,242,4
4.000000,147.683900,147.386634,0.297266,241,4
4.025000,149.260376,148.958380,0.301996,240,4
4.050000,150.862097,150.555118,0.306978,239,4
4.075000,152.488603,152.179176,0.309427,238,4
4.100000,154.143895,153.836270,0.307626,237,4
4.125000,155.832588,155.529586,0.303001,236,4
4.150000,157.558932,157.259865,0.299068,235,4
4.175000,159.322861,159.023273,0.299588,234,4
4.200000,161.124631,160.819323,0.305308,233,4
4.225000,162.960672,162.646914,0.313758,232,4
4.250000,164.822340,164.501997,0.320343,231,4
4.275000,166.698613,166.377744,0.320869,230,4
4.300000,168.585452,168.270932,0.314520,229,4
4.325000,170.482917,170.179468,0.303449,228,4
4.350000,172.389061,172.096514,0.292547,227,4
4.375000,174.310023,174.022329,0.287694,226,4
4.400000,176.250015,175.957182,0.292832,225,4
4.425000,178.210680,177.903351,0.307329,224,4
4.450000,180.183775,179.858406,0.325369,223,4
4.475000,182.165457,181.826338,0.339119,222,4
4.500000,184.156786,183.814485,0.342301,221,4
4.525000,186.157855,185.823445,0.334410,220,4
4.550000,188.168656,187.847945,0.320710,219,4
4.575000,190.191339,189.882474,0.308864,218,4
4.600000,192.234995,191.930030,0.304965,217,4
4.625000,194.305827,193.995169,0.310658,216,4
4.650000,196.397441,196.074543,0.322898,215,4
4.675000,198.499833,198.163920,0.335913,214,4
4.700000,200.612715,200.268173,0.344543,213,4
4.725000,202.735943,202.389857,0.346086,212,4
4.750000,204.871262,204.529557,0.341705,211,4
4.775000,207.023910,206.688656,0.335254,210,4
4.800000,209.192007,208.861249,0.330758,209,4
4.825000,211.378672,211.047785,0.330887,208,4
4.850000,213.583936,213.247963,0.335972,207,4
4.875000,215.803459,215.459481,0.343978,206,4
4.900000,218.027931,217.676490,0.351441,205,4
4.925000,220.248422,219.892351,0.356071,204,4
4.950000,222.457694,222.100784,0.356911,203,4
4.975000,224.650594,224.295885,0.354710,202,4
5.000000,226.827068,226.475679,0.351390,201,4
5.025000,228.985773,228.637434,0.348339,200,4
5.050000,231.124690,230.777635,0.347055,199,4
5.075000,233.247267,232.898760,0.348507,198,4
5.100000,235.358252,235.005458,0.352794,197,4
5.125000,237.458748,237.101229,0.357519,196,4
5.150000,239.546983,239.187645,0.359338,195,4
5.175000,241.618943,241.262329,0.356613,194,4
5.200000,243.673923,243.324105,0.349817,193,4
5.225000,245.717430,245.375316,0.342113,192,4
5.250000,247.751913,247.413867,0.338046,191,4
5.275000,249.775793,249.435200,0.340593,190,4
5.300000,251.780712,251.431881,0.348831,189,4
5.325000,253.753494,253.394393,0.359101,188,4
5.350000,255.693255,255.326659,0.366596,187,4
5.375000,257.602830,257.235276,0.367554,186,4
5.400000,259.486465,259.124386,0.362079,185,4
5.425000,261.350418,260.997481,0.352937,184,4
5.450000,263.203899,262.859222,0.344677,183,4
5.475000,265.051475,264.710448,0.341026,182,4
5.500000,266.888900,266.545319,0.343581,181,4
5.525000,268.707070,268.355553,0.351517,180,4
5.550000,270.503656,270.141847,0.361809,179,4
5.575000,272.283830,271.914120,0.369711,178,4
5.600000,274.056116,273.684291,0.371825,177,4
5.625000,275.822088,275.453048,0.369040,176,4
5.650000,277.587787,277.223382,0.364405,175,4
5.675000,279.363655,279.002030,0.361625,174,4
5.700000,281.155968,280.793054,0.362914,173,4
5.725000,282.962161,282.593969,0.368192,172,4
5.750000,284.779550,284.404980,0.374571,171,4
5.775000,286.607315,286.229206,0.378110,170,4
5.800000,288.433908,288.056229,0.377679,169,4
5.825000,290.253112,289.879725,0.373387,168,4
5.850000,292.074450,291.707042,0.367409,167,4
5.875000,293.909249,293.546186,0.363064,166,4
5.900000,295.763501,295.400106,0.363395,165,4
5.925000,297.646230,297.276134,0.370097,164,4
5.950000,299.555118,299.174493,0.380625,163,4
5.975000,301.479987,301.089469,0.390518,162,4
6.000000,303.412093,303.018125,0.393967,161,4
6.025000,305.353037,304.964452,0.388585,160,4
6.050000,307.309350,306.932345,0.377006,159,4
6.075000,309.279964,308.914940,0.365024,158,4
6.100000,311.268379,310.910189,0.358190,157,4
6.125000,313.280221,312.922306,0.357915,156,4
6.150000,315.313813,314.951441,0.362372,155,4
6.175000,317.363633,316.996249,0.367384,154,4
6.200000,319.419810,319.051528,0.368281,153,4
6.225000,321.482545,321.119685,0.362861,152,4
6.250000,323.547301,323.195089,0.352213,151,4
6.275000,325.613026,325.271709,0.341317,150,4
6.300000,327.679130,327.343148,0.335981,149,4
6.325000,329.740750,329.401366,0.339384,148,4
6.350000,331.793365,331.443738,0.349627,147,4
6.375000,333.832540,333.471061,0.361479,146,4
6.400000,335.858602,335.490416,0.368187,145,4
6.425000,337.880736,337.514826,0.365910,144,4
6.450000,339.898626,339.541043,0.357583,143,4
6.475000,341.926122,341.576507,0.349615,142,4
6.500000,343.973715,343.626843,0.346872,141,4
6.525000,346.039764,345.690087,0.349677,140,4
6.550000,348.125093,347.771291,0.353802,139,4
6.575000,350.236187,349.882122,0.354065,138,4
6.600000,352.368460,352.019350,0.349111,137,4
6.625000,354.510862,354.170911,0.339950,136,4
6.650000,356.665283,356.334647,0.330636,135,4
6.675000,358.835791,358.508093,0.327698,134,4
6.700000,361.027590,360.693300,0.334290,133,4
6.725000,363.231729,362.883618,0.348111,132,4
6.750000,365.448447,365.084683,0.363764,131,4
6.775000,367.689288,367.313310,0.375978,130,4
6.800000,369.956732,369.577947,0.378785,129,4
6.825000,372.240791,371.869334,0.371456,128,4
6.850000,374.546841,374.186321,0.360521,127,4
6.875000,376.886187,376.531335,0.354853,126,4
6.900000,379.270094,378.910306,0.359788,125,4
6.925000,381.700112,381.328001,0.372111,124,4
6.950000,384.171987,383.787872,0.384115,123,4
6.975000,386.680012,386.290606,0.389406,122,4
7.000000,389.215665,388.830240,0.385425,121,4
7.025000,391.780565,391.406907,0.373657,120,4
7.050000,394.385762,394.025508,0.360254,119,4
7.075000,397.044830,396.693523,0.351307,118,4
7.100000,399.773050,399.424005,0.349045,117,4
7.125000,402.575302,402.222717,0.352585,116,4
7.150000,405.442280,405.084924,0.357356,115,4
7.175000,408.362910,408.001681,0.361229,114,4
7.200000,411.334026,410.969482,0.364544,113,4
7.225000,414.350536,413.983049,0.367487,112,4
7.250000,417.410746,417.040067,0.370679,111,4
7.275000,420.519372,420.144066,0.375306,110,4
7.300000,423.675373,423.295963,0.379410,109,4
7.325000,426.873824,426.494359,0.379465,108,4
7.350000,430.104452,429.732359,0.372093,107,4
7.375000,433.364753,433.008949,0.355804,106,4
7.400000,436.654612,436.322041,0.332571,105,4
7.425000,439.986500,439.675152,0.311348,104,4
7.450000,443.375591,443.075909,0.299682,103,4
7.475000,446.832972,446.531831,0.301142,102,4
7.500000,450.362635,450.051089,0.311546,101,4
7.525000,453.951877,453.630728,0.321149,100,4
7.550000,457.595658,457.275171,0.320487,99,4
7.575000,461.290512,460.985034,0.305478,98,4
7.600000,465.035945,464.755194,0.280751,97,4
7.625000,468.837934,468.582740,0.255194,96,4
7.650000,472.719475,472.480968,0.238507,95,4
7.675000,476.693480,476.455683,0.237797,94,4
7.700000,480.753945,480.503196,0.250749,93,4
7.725000,484.887438,484.617942,0.269495,92,4
7.750000,489.078961,488.794370,0.284592,91,4
7.775000,493.333180,493.042347,0.290832,90,4
7.800000,497.655922,497.369195,0.286727,89,4
7.825000,502.054228,501.778952,0.275276,88,4
7.850000,506.521586,506.259862,0.261725,87,4
7.875000,511.053771,510.802317,0.251454,86,4
7.900000,515.655260,515.406523,0.248737,85,4
7.925000,520.319188,520.066347,0.252841,84,4
7.950000,525.035432,524.774264,0.261168,83,4
7.975000,529.793393,529.525770,0.267624,82,4
8.000000,534.570210,534.299720,0.270489,81,4
8.025000,539.351477,539.083081,0.268396,80,4
8.050000,544.128986,543.865508,0.263477,79,4
8.075000,548.935539,548.674775,0.260764,78,4
8.100000,553.777729,553.514459,0.263270,77,4
8.125000,558.647813,558.378289,0.269524,76,4
8.150000,563.548474,563.272961,0.275513,75,4
8.175000,568.457011,568.178477,0.278533,74,4
8.200000,573.363855,573.086812,0.277043,73,4
8.225000,578.281065,578.008536,0.272529,72,4
8.250000,583.205196,582.936037,0.269160,71,4
8.275000,588.120329,587.851590,0.268740,70,4
8.300000,593.015167,592.745707,0.269460,69,4
8.325000,597.907285,597.638871,0.268414,68,4
8.350000,602.793262,602.527465,0.265796,67,4
8.375000,607.671366,607.407695,0.263671,66,4
8.400000,612.563092,612.298564,0.264528,65,4
8.425000,617.455441,617.187498,0.267943,64,4
8.450000,622.307069,622.036609,0.270460,63,4
8.475000,627.118281,626.846414,0.271868,62,4
8.500000,631.891365,631.623242,0.268123,61,4
8.525000,636.645281,636.385592,0.259689,60,4
8.550000,641.427572,641.176659,0.250913,59,4
8.575000,646.289254,646.042892,0.246362,58,4
8.600000,651.252721,651.004541,0.248180,57,4
8.625000,656.329090,656.071896,0.257193,56,4
8.650000,661.530408,661.257933,0.272474,55,4
8.675000,666.876973,666.588871,0.288102,54,4
8.700000,672.393834,672.097422,0.296412,53,4
8.725000,678.074015,677.783250,0.290764,52,4
8.750000,683.935254,683.662669,0.272585,51,4
8.775000,689.985004,689.733879,0.251125,50,4
8.800000,696.222357,695.989573,0.232783,49,4
8.825000,702.625875,702.400841,0.225035,48,4
8.850000,709.218143,708.987814,0.230329,47,4
8.875000,716.039681,715.794551,0.245131,46,4
8.900000,723.089176,722.826736,0.262440,45,4
8.925000,730.362474,730.090955,0.271519,44,4
8.950000,737.782669,737.516720,0.265948,43,4
8.975000,745.324340,745.075645,0.248696,42,4
9.000000,752.962610,752.732780,0.229830,41,4
9.025000,760.676510,760.460802,0.215708,40,4
9.050000,768.521298,768.310474,0.210824,39,4
9.075000,776.514181,776.295979,0.218202,38,4
9.100000,784.665385,784.431389,0.233995,37,4
9.125000,792.977241,792.728883,0.248358,36,4
9.150000,801.446302,801.194309,0.251993,35,4
9.175000,810.080256,809.838558,0.241698,34,4
9.200000,818.961434,818.739099,0.222335,33,4
9.225000,828.162211,827.961084,0.201127,32,4
9.250000,837.660902,837.472708,0.188194,31,4
9.275000,847.467183,847.284050,0.183133,30,4
9.300000,857.596378,857.410352,0.186027,29,4
9.325000,867.936186,867.738910,0.197275,28,4
9.350000,878.358871,878.147970,0.210901,27,4
9.375000,888.824694,888.609627,0.215067,26,4
9.400000,899.385838,899.176074,0.209764,25,4
9.425000,910.086193,909.884828,0.201365,24,4
9.450000,920.910085,920.715094,0.194991,23,4
9.475000,931.817728,931.633032,0.184695,22,4
9.500000,942.738966,942.563300,0.175666,21,4
9.525000,953.578746,953.404403,0.174343,20,4
9.550000,964.366068,964.198742,0.167326,19,4
9.575000,975.199413,975.045535,0.153879,18,4
9.600000,986.213847,986.077028,0.136819,17,4
9.625000,997.451425,997.332663,0.118762,16,4
9.650000,1008.763374,1008.652628,0.110746,15,4
9.675000,1020.114324,1019.998903,0.115421,14,4
9.700000,1031.414131,1031.281181,0.132950,13,4
9.725000,1042.351125,1042.195342,0.155783,12,4
9.750000,1052.731972,1052.561141,0.170831,11,4
9.775000,1062.626616,1062.464053,0.162563,10,4
9.800000,1072.188883,1072.059704,0.129179,9,4
9.825000,1081.659834,1081.576977,0.082857,8,4
9.850000,1091.020642,1090.958824,0.061817,7,4
9.875000,1100.196914,1100.132298,0.064615,6,4
9.900000,1109.030571,1108.945289,0.085282,5,4
9.925000,1117.231986,1117.109089,0.122897,4,4
9.950000,1124.637617,1124.475667,0.161950,3,4
9.975000,1130.945624,1130.765001,0.180623,2,4
10.000000,1136.640111,1136.477518,0.162593,1,4
